W0405 17:26:50.985000 22012 site-packages\torch\_inductor\utils.py:1691] [0/0] Not enough SMs to use max_autotune_gemm mode
step:        0 | loss:   5.3029 | norm:   0.6533 | time:    22.22 | tok/s: 259.295641 | lr: 0.000100
step:      270 | loss:   2.8168 | norm:   2.2890 | time:   310.34 | tok/s: 19409.562032 | lr: 0.010000
step:      280 | loss:   2.8073 | norm:   2.9048 | time:   318.69 | tok/s: 19648.867247 | lr: 0.010000
step:      290 | loss:   2.7455 | norm:   2.3778 | time:   327.08 | tok/s: 20556.832577 | lr: 0.010000
step:      300 | loss:   2.7317 | norm:   1.9486 | time:   335.36 | tok/s: 20110.337511 | lr: 0.010000
step:      310 | loss:   2.6733 | norm:   1.9813 | time:   343.72 | tok/s: 19628.455175 | lr: 0.010000
step:      320 | loss:   2.7575 | norm:   2.0842 | time:   352.03 | tok/s: 19717.818633 | lr: 0.010000
step:      330 | loss:   2.6847 | norm:   2.2901 | time:   360.43 | tok/s: 19901.481338 | lr: 0.010000
step:      340 | loss:   2.6536 | norm:   1.8944 | time:   368.95 | tok/s: 19607.912029 | lr: 0.010000
step:      350 | loss:   2.6745 | norm:   2.3864 | time:   377.35 | tok/s: 20143.903590 | lr: 0.010000
step:      360 | loss:   2.7788 | norm:   2.8957 | time:   385.58 | tok/s: 20069.969943 | lr: 0.010000
step:      370 | loss:   2.5732 | norm:   2.0185 | time:   394.29 | tok/s: 20458.606356 | lr: 0.010000
step:      380 | loss:   2.7094 | norm:   2.2900 | time:   402.91 | tok/s: 19736.710715 | lr: 0.010000
step:      390 | loss:   2.6688 | norm:   2.5273 | time:   411.31 | tok/s: 19977.137961 | lr: 0.010000
step:      400 | loss:   2.8423 | norm:   2.0814 | time:   419.64 | tok/s: 20104.712864 | lr: 0.010000
step:      410 | loss:   2.6903 | norm:   2.1588 | time:   428.01 | tok/s: 19810.072292 | lr: 0.010000
step:      420 | loss:   2.6545 | norm:   2.5727 | time:   436.32 | tok/s: 20013.762985 | lr: 0.010000
step:      430 | loss:   2.4996 | norm:   2.4020 | time:   444.60 | tok/s: 19817.527611 | lr: 0.010000
step:      440 | loss:   2.6378 | norm:   2.6106 | time:   453.00 | tok/s: 20556.297594 | lr: 0.010000
step:      450 | loss:   2.3455 | norm:   1.9328 | time:   461.24 | tok/s: 20187.759561 | lr: 0.010000
step:      460 | loss:   2.5585 | norm:   2.6455 | time:   469.39 | tok/s: 20412.123901 | lr: 0.010000
step:      470 | loss:   2.6365 | norm:   2.1195 | time:   477.64 | tok/s: 20100.067255 | lr: 0.010000
step:      480 | loss:   2.4973 | norm:   2.8162 | time:   485.99 | tok/s: 20057.164737 | lr: 0.010000
step:      490 | loss:   2.7995 | norm:   2.1153 | time:   494.30 | tok/s: 19955.435832 | lr: 0.010000
step:      500 | loss:   2.4673 | norm:   2.4272 | time:   502.65 | tok/s: 19741.025402 | lr: 0.010000
step:      510 | loss:   2.3838 | norm:   2.5301 | time:   510.92 | tok/s: 19658.237209 | lr: 0.010000
step:      520 | loss:   2.4760 | norm:   2.1837 | time:   519.21 | tok/s: 19970.542858 | lr: 0.010000
step:      530 | loss:   2.6235 | norm:   3.2770 | time:   527.57 | tok/s: 19693.018335 | lr: 0.010000
step:      540 | loss:   2.6380 | norm:   2.6938 | time:   535.91 | tok/s: 19862.377629 | lr: 0.010000
step:      550 | loss:   2.5641 | norm:   2.2629 | time:   544.25 | tok/s: 19717.281168 | lr: 0.010000
step:      560 | loss:   2.7609 | norm:   4.2091 | time:   552.61 | tok/s: 20024.581216 | lr: 0.010000
step:      570 | loss:   2.6186 | norm:   2.5704 | time:   560.84 | tok/s: 20233.558264 | lr: 0.010000
step:      580 | loss:   2.6042 | norm:   2.9957 | time:   569.14 | tok/s: 20483.877687 | lr: 0.010000
step:      590 | loss:   2.4867 | norm:   2.5491 | time:   577.31 | tok/s: 20080.837305 | lr: 0.010000
step:      600 | loss:   2.4238 | norm:   2.3322 | time:   585.58 | tok/s: 20290.612903 | lr: 0.010000
step:      610 | loss:   2.5187 | norm:   2.3308 | time:   593.88 | tok/s: 19647.962762 | lr: 0.010000
step:      620 | loss:   2.6101 | norm:   2.7074 | time:   602.20 | tok/s: 20011.111241 | lr: 0.010000
step:      630 | loss:   2.5197 | norm:   2.2835 | time:   610.55 | tok/s: 19889.045584 | lr: 0.010000
step:      640 | loss:   2.2350 | norm:   3.1390 | time:   618.83 | tok/s: 20005.693380 | lr: 0.010000
step:      650 | loss:   2.4291 | norm:   2.4870 | time:   627.13 | tok/s: 20125.715435 | lr: 0.010000
step:      660 | loss:   2.5339 | norm:   3.3040 | time:   635.37 | tok/s: 19958.843789 | lr: 0.010000
step:      670 | loss:   2.3903 | norm:   2.2884 | time:   643.76 | tok/s: 19743.441544 | lr: 0.010000
step:      680 | loss:   2.4762 | norm:   2.3238 | time:   652.10 | tok/s: 19771.559849 | lr: 0.010000
step:      690 | loss:   2.2602 | norm:   3.3347 | time:   660.40 | tok/s: 20182.826532 | lr: 0.010000
step:      700 | loss:   2.3029 | norm:   2.3380 | time:   668.76 | tok/s: 20773.710758 | lr: 0.010000
step:      710 | loss:   2.3590 | norm:   2.5760 | time:   677.03 | tok/s: 20397.037876 | lr: 0.010000
step:      720 | loss:   2.2989 | norm:   2.6551 | time:   685.30 | tok/s: 19950.210241 | lr: 0.010000
step:      730 | loss:   2.3383 | norm:   3.1739 | time:   693.58 | tok/s: 19806.400968 | lr: 0.010000
step:      740 | loss:   2.4040 | norm:   2.3273 | time:   701.95 | tok/s: 19836.113182 | lr: 0.010000
step:      750 | loss:   2.7585 | norm:   3.6428 | time:   710.30 | tok/s: 19850.128292 | lr: 0.010000
step:      760 | loss:   2.3157 | norm:   2.3527 | time:   718.69 | tok/s: 19985.376344 | lr: 0.010000
step:      770 | loss:   2.3549 | norm:   2.7347 | time:   727.06 | tok/s: 20125.491459 | lr: 0.010000
step:      780 | loss:   2.3207 | norm:   3.8301 | time:   735.39 | tok/s: 19836.221972 | lr: 0.010000
step:      790 | loss:   2.3232 | norm:   3.0316 | time:   743.73 | tok/s: 19952.428755 | lr: 0.010000
step:      800 | loss:   2.3827 | norm:   2.5941 | time:   751.98 | tok/s: 20076.883109 | lr: 0.010000
step:      810 | loss:   2.2344 | norm:   2.7765 | time:   760.30 | tok/s: 20117.785006 | lr: 0.010000
step:      820 | loss:   2.1679 | norm:   3.7559 | time:   768.59 | tok/s: 20291.505624 | lr: 0.010000
step:      830 | loss:   2.4228 | norm:   3.4187 | time:   777.42 | tok/s: 17835.233766 | lr: 0.010000
step:      840 | loss:   2.3148 | norm:   2.4876 | time:   786.75 | tok/s: 21851.737988 | lr: 0.010000
step:      850 | loss:   2.3573 | norm:   3.6031 | time:   793.56 | tok/s: 21140.109275 | lr: 0.010000
step:      860 | loss:   2.2148 | norm:   4.0725 | time:   800.92 | tok/s: 22167.873480 | lr: 0.010000
step:      870 | loss:   2.3133 | norm:   2.4662 | time:   808.03 | tok/s: 21615.179790 | lr: 0.010000
step:      880 | loss:   2.3985 | norm:   2.6914 | time:   814.93 | tok/s: 24510.307903 | lr: 0.010000
step:      890 | loss:   2.3746 | norm:   3.5105 | time:   821.55 | tok/s: 22156.430600 | lr: 0.010000
step:      900 | loss:   2.3691 | norm:   4.4296 | time:   828.90 | tok/s: 22162.297084 | lr: 0.010000
step:      910 | loss:   2.3632 | norm:   3.4603 | time:   835.69 | tok/s: 21136.994647 | lr: 0.010000
step:      920 | loss:   2.2934 | norm:   3.9215 | time:   845.76 | tok/s: 11270.737197 | lr: 0.010000
step:      930 | loss:   2.2927 | norm:   2.8831 | time:   858.18 | tok/s: 13779.769599 | lr: 0.010000
step:      940 | loss:   2.2920 | norm:   2.7276 | time:   870.17 | tok/s: 13001.027062 | lr: 0.010000
step:      950 | loss:   2.2206 | norm:   2.5232 | time:   882.10 | tok/s: 16415.258743 | lr: 0.010000
step:      960 | loss:   2.1900 | norm:   4.0705 | time:   895.45 | tok/s: 12709.017819 | lr: 0.010000
step:      970 | loss:   2.2407 | norm:   2.6930 | time:   908.70 | tok/s: 10405.555800 | lr: 0.010000
step:      980 | loss:   2.2691 | norm:   2.6038 | time:   923.96 | tok/s: 10701.544656 | lr: 0.010000
step:      990 | loss:   2.2762 | norm:   4.3289 | time:   937.93 | tok/s: 19098.520919 | lr: 0.010000
step:     1000 | loss:   2.2350 | norm:   2.7955 | time:   949.92 | tok/s: 12790.663477 | lr: 0.010000
step:     1010 | loss:   2.1683 | norm:   2.8433 | time:   962.64 | tok/s: 12627.161786 | lr: 0.010000
step:     1020 | loss:   2.4359 | norm:   3.9463 | time:   973.51 | tok/s: 14808.834152 | lr: 0.010000
step:     1030 | loss:   2.3286 | norm:   3.0582 | time:   985.78 | tok/s: 13555.541104 | lr: 0.010000
step:     1040 | loss:   2.3611 | norm:   2.9021 | time:   997.74 | tok/s: 14633.865590 | lr: 0.010000
step:     1050 | loss:   2.3802 | norm:   3.2985 | time:  1012.15 | tok/s: 12429.556730 | lr: 0.010000
step:     1060 | loss:   2.1905 | norm:   2.9023 | time:  1027.83 | tok/s: 8452.251639 | lr: 0.010000
step:     1070 | loss:   2.2883 | norm:   2.6881 | time:  1046.32 | tok/s: 10200.977522 | lr: 0.010000
step:     1080 | loss:   2.2218 | norm:   3.9837 | time:  1064.08 | tok/s: 10022.024227 | lr: 0.010000
step:     1090 | loss:   2.2450 | norm:   2.7163 | time:  1082.21 | tok/s: 9063.136826 | lr: 0.010000
step:     1100 | loss:   2.2926 | norm:   2.5361 | time:  1096.98 | tok/s: 13571.215205 | lr: 0.010000
step:     1110 | loss:   2.2760 | norm:   3.1317 | time:  1109.03 | tok/s: 11927.453857 | lr: 0.010000
step:     1120 | loss:   2.2118 | norm:   3.4897 | time:  1127.07 | tok/s: 11615.988051 | lr: 0.010000
step:     1130 | loss:   2.1859 | norm:   3.6029 | time:  1140.80 | tok/s: 12344.711213 | lr: 0.010000
step:     1140 | loss:   2.1251 | norm:   2.9731 | time:  1152.26 | tok/s: 14590.419834 | lr: 0.010000
step:     1150 | loss:   2.2401 | norm:   3.1821 | time:  1163.18 | tok/s: 14934.477899 | lr: 0.010000
step:     1160 | loss:   2.2963 | norm:   3.8803 | time:  1174.96 | tok/s: 11000.209815 | lr: 0.010000
step:     1170 | loss:   2.2229 | norm:   5.9031 | time:  1187.90 | tok/s: 15498.394157 | lr: 0.010000
step:     1180 | loss:   2.4481 | norm:   3.2153 | time:  1199.45 | tok/s: 12922.801233 | lr: 0.010000
step:     1190 | loss:   2.2139 | norm:   2.5338 | time:  1211.96 | tok/s: 14068.610124 | lr: 0.010000
step:     1200 | loss:   2.1452 | norm:   2.4842 | time:  1223.94 | tok/s: 15598.086708 | lr: 0.010000
step:     1210 | loss:   2.1554 | norm:   3.1853 | time:  1233.00 | tok/s: 16707.075650 | lr: 0.010000
step:     1220 | loss:   2.1397 | norm:   2.8349 | time:  1243.31 | tok/s: 14310.451861 | lr: 0.010000
step:     1230 | loss:   2.2131 | norm:   2.7104 | time:  1257.87 | tok/s: 9399.550801 | lr: 0.010000
step:     1240 | loss:   2.1586 | norm:   3.5902 | time:  1272.65 | tok/s: 12515.182284 | lr: 0.010000
step:     1250 | loss:   2.1064 | norm:   2.6717 | time:  1286.12 | tok/s: 14702.202552 | lr: 0.010000
step:     1260 | loss:   2.3768 | norm:   3.2632 | time:  1297.95 | tok/s: 15143.590124 | lr: 0.010000
step:     1270 | loss:   2.2112 | norm:   3.0331 | time:  1309.12 | tok/s: 24543.485457 | lr: 0.010000
step:     1280 | loss:   2.2274 | norm:   2.6437 | time:  1319.49 | tok/s: 14038.779919 | lr: 0.010000
step:     1290 | loss:   2.0862 | norm:   3.1140 | time:  1331.02 | tok/s: 15002.378903 | lr: 0.010000
step:     1300 | loss:   2.0740 | norm:   5.6995 | time:  1342.68 | tok/s: 13279.682788 | lr: 0.010000
step:     1310 | loss:   2.1244 | norm:   2.5592 | time:  1356.24 | tok/s: 12846.579738 | lr: 0.010000
step:     1320 | loss:   2.2343 | norm:   2.9682 | time:  1370.82 | tok/s: 12115.119321 | lr: 0.010000
step:     1330 | loss:   2.1096 | norm:   3.8718 | time:  1384.01 | tok/s: 13739.237746 | lr: 0.010000
step:     1340 | loss:   2.0830 | norm:   3.0194 | time:  1399.05 | tok/s: 12070.861827 | lr: 0.010000
step:     1350 | loss:   2.2475 | norm:   3.8921 | time:  1414.84 | tok/s: 9739.323262 | lr: 0.010000
step:     1360 | loss:   2.2216 | norm:   2.8918 | time:  1431.77 | tok/s: 9053.888668 | lr: 0.010000
step:     1370 | loss:   2.2304 | norm:   3.2738 | time:  1447.92 | tok/s: 13735.824177 | lr: 0.010000
step:     1380 | loss:   2.1292 | norm:   3.2432 | time:  1461.32 | tok/s: 8739.018979 | lr: 0.010000
step:     1390 | loss:   2.2301 | norm:   3.7573 | time:  1479.46 | tok/s: 11957.008856 | lr: 0.010000
step:     1400 | loss:   2.1622 | norm:   3.0544 | time:  1495.80 | tok/s: 12712.194020 | lr: 0.010000
step:     1410 | loss:   2.1249 | norm:   2.8007 | time:  1508.98 | tok/s: 12052.690713 | lr: 0.010000
step:     1420 | loss:   2.0600 | norm:   2.9052 | time:  1523.55 | tok/s: 9527.103893 | lr: 0.010000
step:     1430 | loss:   2.1192 | norm:   2.3147 | time:  1543.29 | tok/s: 9859.797651 | lr: 0.010000
step:     1440 | loss:   2.1326 | norm:   2.9156 | time:  1560.21 | tok/s: 8299.332430 | lr: 0.010000
step:     1450 | loss:   2.3148 | norm:   4.3481 | time:  1580.64 | tok/s: 8534.596270 | lr: 0.010000
step:     1460 | loss:   2.1604 | norm:   3.8123 | time:  1597.72 | tok/s: 10454.749582 | lr: 0.010000
step:     1470 | loss:   2.0949 | norm:   2.7223 | time:  1614.76 | tok/s: 8695.505639 | lr: 0.010000
step:     1480 | loss:   2.0680 | norm:   4.0750 | time:  1630.61 | tok/s: 16427.533333 | lr: 0.010000
step:     1490 | loss:   2.4166 | norm:   3.2632 | time:  1642.76 | tok/s: 9291.355260 | lr: 0.010000
step:     1500 | loss:   2.2487 | norm:   3.8030 | time:  1656.98 | tok/s: 12332.572963 | lr: 0.010000
step:     1510 | loss:   2.2181 | norm:   6.2487 | time:  1668.86 | tok/s: 14887.744584 | lr: 0.010000
step:     1520 | loss:   2.0394 | norm:   3.0240 | time:  1681.01 | tok/s: 12509.352366 | lr: 0.010000
step:     1530 | loss:   2.3634 | norm:   4.0103 | time:  1693.78 | tok/s: 12348.994873 | lr: 0.010000
step:     1540 | loss:   2.1960 | norm:   3.5910 | time:  1706.43 | tok/s: 11427.811623 | lr: 0.010000
step:     1550 | loss:   2.2902 | norm:   2.9336 | time:  1719.45 | tok/s: 12441.749328 | lr: 0.010000
step:     1560 | loss:   2.2314 | norm:   3.2678 | time:  1734.77 | tok/s: 10875.153762 | lr: 0.010000
step:     1570 | loss:   2.2896 | norm:   2.9853 | time:  1748.88 | tok/s: 10283.328929 | lr: 0.010000
step:     1580 | loss:   2.0481 | norm:   2.5343 | time:  1764.35 | tok/s: 14297.196866 | lr: 0.010000
step:     1590 | loss:   2.2171 | norm:   4.2371 | time:  1776.81 | tok/s: 9913.589646 | lr: 0.010000
step:     1600 | loss:   2.1941 | norm:   2.7587 | time:  1792.05 | tok/s: 13460.068272 | lr: 0.010000
step:     1610 | loss:   2.0648 | norm:   3.3121 | time:  1807.84 | tok/s: 8671.737257 | lr: 0.010000
step:     1620 | loss:   2.1483 | norm:   4.0292 | time:  1825.55 | tok/s: 10458.950322 | lr: 0.010000
step:     1630 | loss:   2.0435 | norm:   3.9857 | time:  1838.00 | tok/s: 14208.939736 | lr: 0.010000
step:     1640 | loss:   2.1418 | norm:   3.1197 | time:  1853.79 | tok/s: 14716.077702 | lr: 0.010000
step:     1650 | loss:   2.0191 | norm:   2.9154 | time:  1865.03 | tok/s: 14685.155045 | lr: 0.010000
step:     1660 | loss:   2.3090 | norm:   3.7046 | time:  1876.39 | tok/s: 14326.523541 | lr: 0.010000
step:     1670 | loss:   2.0077 | norm:   2.8394 | time:  1887.62 | tok/s: 14634.594839 | lr: 0.010000
step:     1680 | loss:   2.1668 | norm:   3.1000 | time:  1898.70 | tok/s: 15041.998783 | lr: 0.010000
step:     1690 | loss:   2.0176 | norm:   2.7730 | time:  1911.79 | tok/s: 10127.875234 | lr: 0.010000
step:     1700 | loss:   2.1004 | norm:   3.4629 | time:  1925.32 | tok/s: 14268.117395 | lr: 0.010000
step:     1710 | loss:   2.2599 | norm:   4.2899 | time:  1936.27 | tok/s: 13264.282758 | lr: 0.010000
step:     1720 | loss:   2.0740 | norm:   3.0597 | time:  1948.47 | tok/s: 14281.894306 | lr: 0.010000
step:     1730 | loss:   2.2465 | norm:   3.0653 | time:  1959.83 | tok/s: 15384.016068 | lr: 0.010000
step:     1740 | loss:   1.9890 | norm:   3.0134 | time:  1971.21 | tok/s: 14678.937814 | lr: 0.010000
step:     1750 | loss:   1.9049 | norm:   4.1727 | time:  1983.86 | tok/s: 13233.286347 | lr: 0.010000
step:     1760 | loss:   2.1483 | norm:   3.3657 | time:  1996.82 | tok/s: 14524.153190 | lr: 0.010000
step:     1770 | loss:   2.0425 | norm:   2.5058 | time:  2009.00 | tok/s: 12394.668725 | lr: 0.010000
step:     1780 | loss:   2.0695 | norm:   3.0697 | time:  2022.03 | tok/s: 11659.918172 | lr: 0.010000
step:     1790 | loss:   1.9339 | norm:   3.7172 | time:  2036.12 | tok/s: 14337.735684 | lr: 0.010000
step:     1800 | loss:   2.1686 | norm:   4.3455 | time:  2050.80 | tok/s: 9704.633000 | lr: 0.010000
step:     1810 | loss:   2.1163 | norm:   3.7437 | time:  2069.41 | tok/s: 9899.937655 | lr: 0.010000
step:     1820 | loss:   2.1368 | norm:   3.3674 | time:  2084.29 | tok/s: 10870.596637 | lr: 0.010000
step:     1830 | loss:   1.9713 | norm:   3.0970 | time:  2098.17 | tok/s: 11201.603957 | lr: 0.010000
step:     1840 | loss:   2.0852 | norm:   5.4478 | time:  2110.01 | tok/s: 14233.832399 | lr: 0.010000
step:     1850 | loss:   2.1510 | norm:   3.8086 | time:  2121.54 | tok/s: 15047.528993 | lr: 0.010000
step:     1860 | loss:   1.8344 | norm:   3.2404 | time:  2133.47 | tok/s: 12849.005781 | lr: 0.010000
step:     1870 | loss:   2.0298 | norm:   3.6353 | time:  2145.93 | tok/s: 12755.137497 | lr: 0.010000
step:     1880 | loss:   2.0986 | norm:   3.1146 | time:  2158.00 | tok/s: 14329.424282 | lr: 0.010000
step:     1890 | loss:   2.1267 | norm:   3.2728 | time:  2169.83 | tok/s: 14125.231394 | lr: 0.010000
step:     1900 | loss:   2.0942 | norm:   3.8942 | time:  2183.25 | tok/s: 13364.347868 | lr: 0.010000
step:     1910 | loss:   2.0978 | norm:   2.7848 | time:  2196.07 | tok/s: 11506.579117 | lr: 0.010000
step:     1920 | loss:   2.0029 | norm:   3.1837 | time:  2211.11 | tok/s: 11216.739305 | lr: 0.010000
step:     1930 | loss:   2.1709 | norm:   4.6020 | time:  2223.86 | tok/s: 16758.477273 | lr: 0.010000
step:     1940 | loss:   2.1738 | norm:   4.0658 | time:  2234.52 | tok/s: 15386.737287 | lr: 0.010000
step:     1950 | loss:   2.0770 | norm:   3.6409 | time:  2245.23 | tok/s: 13057.814281 | lr: 0.010000
step:     1960 | loss:   2.0290 | norm:   3.0752 | time:  2257.23 | tok/s: 12502.511025 | lr: 0.010000
step:     1970 | loss:   2.0266 | norm:   7.9983 | time:  2269.84 | tok/s: 12162.440028 | lr: 0.010000
step:     1980 | loss:   2.1941 | norm:   4.2616 | time:  2282.67 | tok/s: 12955.662478 | lr: 0.010000
step:     1990 | loss:   2.1347 | norm:   3.0941 | time:  2295.15 | tok/s: 13698.588635 | lr: 0.010000
step:     2000 | loss:   1.9383 | norm:   2.8954 | time:  2307.74 | tok/s: 11333.199210 | lr: 0.010000
step:     2010 | loss:   2.1910 | norm:   5.0290 | time:  2322.63 | tok/s: 10843.164508 | lr: 0.010000
step:     2020 | loss:   2.0941 | norm:   3.2590 | time:  2336.04 | tok/s: 13474.116585 | lr: 0.010000
step:     2030 | loss:   2.0072 | norm:   5.7472 | time:  2348.77 | tok/s: 8483.027241 | lr: 0.010000
step:     2040 | loss:   2.1200 | norm:   3.0195 | time:  2363.38 | tok/s: 15238.195461 | lr: 0.010000
step:     2050 | loss:   2.0544 | norm:   3.0842 | time:  2375.85 | tok/s: 11968.041452 | lr: 0.010000
step:     2060 | loss:   2.1284 | norm:   3.7345 | time:  2389.06 | tok/s: 13192.856132 | lr: 0.010000
step:     2070 | loss:   2.4359 | norm:   3.3593 | time:  2401.99 | tok/s: 11606.700241 | lr: 0.010000
step:     2080 | loss:   2.0260 | norm:   2.7423 | time:  2415.83 | tok/s: 15610.342870 | lr: 0.010000
step:     2090 | loss:   2.1679 | norm:   3.1843 | time:  2432.63 | tok/s: 8144.199499 | lr: 0.010000
step:     2100 | loss:   2.0555 | norm:   3.2094 | time:  2449.49 | tok/s: 8506.621801 | lr: 0.010000
step:     2110 | loss:   2.0799 | norm:   3.3253 | time:  2464.44 | tok/s: 11095.494106 | lr: 0.010000
step:     2120 | loss:   2.0451 | norm:   3.4304 | time:  2483.42 | tok/s: 7883.113906 | lr: 0.010000
step:     2130 | loss:   1.9819 | norm:   3.6833 | time:  2501.57 | tok/s: 7274.051417 | lr: 0.010000
step:     2140 | loss:   2.1019 | norm:   2.9332 | time:  2518.43 | tok/s: 15548.740250 | lr: 0.010000
step:     2150 | loss:   1.9444 | norm:   3.0230 | time:  2529.86 | tok/s: 12442.089479 | lr: 0.010000
step:     2160 | loss:   2.0807 | norm:   3.6124 | time:  2542.55 | tok/s: 12416.827086 | lr: 0.010000
step:     2170 | loss:   2.0171 | norm:   3.0340 | time:  2555.40 | tok/s: 13009.380519 | lr: 0.010000
step:     2180 | loss:   2.0963 | norm:   3.8274 | time:  2567.09 | tok/s: 14387.451822 | lr: 0.010000
step:     2190 | loss:   2.1131 | norm:   3.1089 | time:  2577.36 | tok/s: 16032.914559 | lr: 0.010000
step:     2200 | loss:   2.0177 | norm:   3.3763 | time:  2587.10 | tok/s: 15731.173608 | lr: 0.010000
step:     2210 | loss:   2.0694 | norm:   3.7123 | time:  2598.27 | tok/s: 12777.378649 | lr: 0.010000
step:     2220 | loss:   1.8598 | norm:   3.3852 | time:  2609.85 | tok/s: 13690.475113 | lr: 0.010000
step:     2230 | loss:   2.0154 | norm:   3.3959 | time:  2620.26 | tok/s: 14872.523569 | lr: 0.010000
step:     2240 | loss:   2.0883 | norm:   3.6379 | time:  2630.59 | tok/s: 15873.807980 | lr: 0.010000
step:     2250 | loss:   2.1971 | norm:   3.6928 | time:  2641.58 | tok/s: 14411.064212 | lr: 0.010000
step:     2260 | loss:   2.0586 | norm:   4.7607 | time:  2651.61 | tok/s: 16501.298655 | lr: 0.010000
step:     2270 | loss:   2.0893 | norm:   3.7046 | time:  2662.06 | tok/s: 14892.048456 | lr: 0.010000
step:     2280 | loss:   1.9405 | norm:   3.0984 | time:  2672.23 | tok/s: 17385.548921 | lr: 0.010000
step:     2290 | loss:   1.9867 | norm:   3.1263 | time:  2683.34 | tok/s: 12670.655360 | lr: 0.010000
step:     2300 | loss:   2.0307 | norm:   3.1833 | time:  2694.81 | tok/s: 16933.582921 | lr: 0.010000
step:     2310 | loss:   2.0759 | norm:   3.1853 | time:  2705.61 | tok/s: 15002.277372 | lr: 0.010000
step:     2320 | loss:   2.1404 | norm:   4.1564 | time:  2716.00 | tok/s: 15631.932682 | lr: 0.010000
step:     2330 | loss:   2.2457 | norm:   4.8301 | time:  2725.96 | tok/s: 15171.560423 | lr: 0.010000
step:     2340 | loss:   2.0177 | norm:   3.2245 | time:  2736.30 | tok/s: 16494.703925 | lr: 0.010000
step:     2350 | loss:   2.1726 | norm:   4.1949 | time:  2746.03 | tok/s: 17014.909635 | lr: 0.010000
step:     2360 | loss:   2.1293 | norm:   3.7251 | time:  2757.12 | tok/s: 15489.926002 | lr: 0.010000
step:     2370 | loss:   2.0573 | norm:   3.0289 | time:  2767.22 | tok/s: 16112.810400 | lr: 0.010000
step:     2380 | loss:   2.3309 | norm:   3.1602 | time:  2777.50 | tok/s: 12634.358609 | lr: 0.010000
step:     2390 | loss:   2.0065 | norm:   2.8713 | time:  2789.97 | tok/s: 14641.535689 | lr: 0.010000
step:     2400 | loss:   2.0245 | norm:   3.3343 | time:  2801.28 | tok/s: 14453.796451 | lr: 0.010000
