W0404 19:50:16.536000 29748 site-packages\torch\_inductor\utils.py:1691] [0/0] Not enough SMs to use max_autotune_gemm mode
step:        0 | loss:   5.3038 | norm:   0.9764 | time:    14.77 | tok/s: 69.367576 | lr: 0.000100
step:     1600 | loss:   2.6374 | norm:   5.2959 | time:   509.51 | tok/s: 15059.360616 | lr: 0.010000
step:     1610 | loss:   2.7278 | norm:   6.2963 | time:   512.23 | tok/s: 15086.338052 | lr: 0.010000
step:     1620 | loss:   2.8653 | norm:   9.0801 | time:   514.96 | tok/s: 15109.105798 | lr: 0.010000
step:     1630 | loss:   2.6858 | norm:   5.6672 | time:   517.68 | tok/s: 15096.187686 | lr: 0.010000
step:     1640 | loss:   2.6890 | norm:   4.6219 | time:   520.40 | tok/s: 15049.822637 | lr: 0.010000
step:     1650 | loss:   2.7825 | norm:   5.2340 | time:   523.15 | tok/s: 15135.608494 | lr: 0.010000
step:     1660 | loss:   2.6651 | norm:   4.9321 | time:   525.87 | tok/s: 15196.242823 | lr: 0.010000
step:     1670 | loss:   2.6611 | norm:   3.6822 | time:   528.59 | tok/s: 14998.135419 | lr: 0.010000
step:     1680 | loss:   2.7153 | norm:   4.2058 | time:   531.32 | tok/s: 15144.561302 | lr: 0.010000
step:     1690 | loss:   3.2432 | norm:   5.2827 | time:   534.04 | tok/s: 15159.729156 | lr: 0.010000
step:     1700 | loss:   3.0492 | norm:   6.6098 | time:   536.76 | tok/s: 15130.556368 | lr: 0.010000
step:     1710 | loss:   2.8062 | norm:   4.6054 | time:   539.48 | tok/s: 15007.516206 | lr: 0.010000
step:     1720 | loss:   2.7133 | norm:   4.5128 | time:   542.21 | tok/s: 15104.947817 | lr: 0.010000
step:     1730 | loss:   2.6305 | norm:   4.6123 | time:   544.95 | tok/s: 15139.636614 | lr: 0.010000
step:     1740 | loss:   2.4302 | norm:   4.5466 | time:   547.67 | tok/s: 15183.980499 | lr: 0.010000
step:     1750 | loss:   2.6734 | norm:   5.6210 | time:   550.40 | tok/s: 15015.123774 | lr: 0.010000
step:     1760 | loss:   2.7673 | norm:   6.4095 | time:   553.12 | tok/s: 15003.296020 | lr: 0.010000
step:     1770 | loss:   2.5300 | norm:   4.6905 | time:   555.85 | tok/s: 15087.914720 | lr: 0.010000
step:     1780 | loss:   2.6989 | norm:   5.7842 | time:   558.58 | tok/s: 15154.500501 | lr: 0.010000
step:     1790 | loss:   2.6393 | norm:   5.4174 | time:   561.30 | tok/s: 15053.765647 | lr: 0.010000
step:     1800 | loss:   2.6600 | norm:   5.5449 | time:   564.04 | tok/s: 15212.632411 | lr: 0.010000
step:     1810 | loss:   2.7661 | norm:   5.9149 | time:   566.77 | tok/s: 15143.413256 | lr: 0.010000
step:     1820 | loss:   2.8899 | norm:   6.7177 | time:   569.49 | tok/s: 15049.308483 | lr: 0.010000
step:     1830 | loss:   2.5653 | norm:   6.2260 | time:   572.21 | tok/s: 15155.021867 | lr: 0.010000
step:     1840 | loss:   2.4734 | norm:   4.6670 | time:   574.94 | tok/s: 15119.663795 | lr: 0.010000
step:     1850 | loss:   2.6336 | norm:   4.5483 | time:   577.66 | tok/s: 15102.185952 | lr: 0.010000
step:     1860 | loss:   2.6420 | norm:   5.1629 | time:   580.39 | tok/s: 15140.450501 | lr: 0.010000
step:     1870 | loss:   2.6790 | norm:   4.8800 | time:   583.11 | tok/s: 14022.025018 | lr: 0.010000
step:     1880 | loss:   2.5826 | norm:   4.6965 | time:   585.86 | tok/s: 15137.395541 | lr: 0.010000
step:     1890 | loss:   2.6906 | norm:   4.0293 | time:   588.58 | tok/s: 15162.873434 | lr: 0.010000
step:     1900 | loss:   2.4541 | norm:   5.3647 | time:   591.30 | tok/s: 15179.432493 | lr: 0.010000
step:     1910 | loss:   2.4610 | norm:   4.1805 | time:   594.02 | tok/s: 14957.876613 | lr: 0.010000
step:     1920 | loss:   2.7237 | norm:   4.6072 | time:   596.75 | tok/s: 15041.679414 | lr: 0.010000
step:     1930 | loss:   2.7548 | norm:   4.7423 | time:   599.48 | tok/s: 15201.419622 | lr: 0.010000
step:     1940 | loss:   3.0519 | norm:   6.3983 | time:   602.20 | tok/s: 15100.606300 | lr: 0.010000
step:     1950 | loss:   2.8365 | norm:   5.6578 | time:   604.93 | tok/s: 15112.787454 | lr: 0.010000
step:     1960 | loss:   2.5507 | norm:   4.6491 | time:   607.66 | tok/s: 15180.049467 | lr: 0.010000
step:     1970 | loss:   2.8134 | norm:   5.8957 | time:   610.38 | tok/s: 15057.723921 | lr: 0.010000
step:     1980 | loss:   2.7073 | norm:   5.9766 | time:   613.10 | tok/s: 15146.911333 | lr: 0.010000
step:     1990 | loss:   2.6533 | norm:   4.8088 | time:   615.84 | tok/s: 15085.516726 | lr: 0.010000
step:     2000 | loss:   2.4605 | norm:   5.9453 | time:   618.56 | tok/s: 15104.907975 | lr: 0.010000
step:     2010 | loss:   2.5277 | norm:   5.7645 | time:   621.28 | tok/s: 15140.317071 | lr: 0.010000
step:     2020 | loss:   2.7984 | norm:   4.8623 | time:   624.01 | tok/s: 15137.248827 | lr: 0.010000
step:     2030 | loss:   2.6227 | norm:   4.9565 | time:   626.72 | tok/s: 15020.138491 | lr: 0.010000
step:     2040 | loss:   2.3324 | norm:   4.3682 | time:   629.45 | tok/s: 15227.559064 | lr: 0.010000
step:     2050 | loss:   2.5747 | norm:   4.7070 | time:   632.17 | tok/s: 15203.679694 | lr: 0.010000
step:     2060 | loss:   2.5408 | norm:   5.0333 | time:   634.91 | tok/s: 14980.871935 | lr: 0.010000
step:     2070 | loss:   2.4929 | norm:   5.9024 | time:   637.63 | tok/s: 15102.146124 | lr: 0.010000
step:     2080 | loss:   2.5180 | norm:   6.0780 | time:   640.36 | tok/s: 15158.418310 | lr: 0.010000
step:     2090 | loss:   2.6681 | norm:   5.0820 | time:   643.08 | tok/s: 15002.732635 | lr: 0.010000
step:     2100 | loss:   2.5489 | norm:   4.7752 | time:   645.81 | tok/s: 15116.244794 | lr: 0.010000
step:     2110 | loss:   2.6192 | norm:   5.0175 | time:   648.54 | tok/s: 15059.400218 | lr: 0.010000
step:     2120 | loss:   2.5586 | norm:   4.3899 | time:   651.26 | tok/s: 15153.083635 | lr: 0.010000
step:     2130 | loss:   2.6723 | norm:   5.2211 | time:   653.98 | tok/s: 14760.009849 | lr: 0.010000
step:     2140 | loss:   2.6967 | norm:   5.9103 | time:   656.71 | tok/s: 15025.406235 | lr: 0.010000
step:     2150 | loss:   2.3546 | norm:   6.1303 | time:   659.44 | tok/s: 15016.948113 | lr: 0.010000
step:     2160 | loss:   2.6541 | norm:   4.4709 | time:   662.16 | tok/s: 15194.320910 | lr: 0.010000
step:     2170 | loss:   2.5962 | norm:   3.9012 | time:   664.90 | tok/s: 15096.532590 | lr: 0.010000
step:     2180 | loss:   2.6968 | norm:   4.6479 | time:   667.62 | tok/s: 15080.445029 | lr: 0.010000
step:     2190 | loss:   2.3929 | norm:   4.0166 | time:   670.35 | tok/s: 15199.456057 | lr: 0.010000
step:     2200 | loss:   2.3836 | norm:   4.6393 | time:   673.07 | tok/s: 15167.973951 | lr: 0.010000
step:     2210 | loss:   2.5798 | norm:   6.4776 | time:   675.79 | tok/s: 15077.996475 | lr: 0.010000
step:     2220 | loss:   2.5515 | norm:   5.3412 | time:   678.51 | tok/s: 15073.075303 | lr: 0.010000
step:     2230 | loss:   2.9390 | norm:   6.1762 | time:   681.24 | tok/s: 15024.446994 | lr: 0.010000
step:     2240 | loss:   2.8405 | norm:   6.4699 | time:   683.96 | tok/s: 15063.401079 | lr: 0.010000
step:     2250 | loss:   2.8087 | norm:   6.4950 | time:   686.70 | tok/s: 15126.559715 | lr: 0.010000
step:     2260 | loss:   2.5846 | norm:   4.9611 | time:   689.42 | tok/s: 15049.453497 | lr: 0.010000
step:     2270 | loss:   2.7566 | norm:   5.8491 | time:   692.14 | tok/s: 15095.776475 | lr: 0.010000
step:     2280 | loss:   2.6570 | norm:   5.0573 | time:   694.87 | tok/s: 15198.299674 | lr: 0.010000
step:     2290 | loss:   2.6734 | norm:   5.2213 | time:   697.59 | tok/s: 14943.343754 | lr: 0.010000
step:     2300 | loss:   2.6470 | norm:   4.8935 | time:   700.32 | tok/s: 15099.199494 | lr: 0.010000
step:     2310 | loss:   2.7139 | norm:   4.9968 | time:   703.05 | tok/s: 15201.325467 | lr: 0.010000
step:     2320 | loss:   2.7534 | norm:   4.8085 | time:   705.78 | tok/s: 15066.835856 | lr: 0.010000
step:     2330 | loss:   2.5202 | norm:   5.1722 | time:   708.50 | tok/s: 15080.445029 | lr: 0.010000
step:     2340 | loss:   2.5464 | norm:   5.8050 | time:   711.22 | tok/s: 15092.580406 | lr: 0.010000
step:     2350 | loss:   2.5855 | norm:   5.4809 | time:   713.95 | tok/s: 15105.359528 | lr: 0.010000
step:     2360 | loss:   2.6033 | norm:   4.9520 | time:   716.68 | tok/s: 15124.149422 | lr: 0.010000
step:     2370 | loss:   2.7020 | norm:   5.4453 | time:   719.40 | tok/s: 15110.620775 | lr: 0.010000
step:     2380 | loss:   2.6505 | norm:   5.6864 | time:   722.12 | tok/s: 14987.197263 | lr: 0.010000
step:     2390 | loss:   2.5380 | norm:   5.0523 | time:   724.85 | tok/s: 14457.883464 | lr: 0.010000
step:     2400 | loss:   2.5521 | norm:   9.8274 | time:   727.59 | tok/s: 15128.784258 | lr: 0.010000
step:     2410 | loss:   2.7892 | norm:   5.9912 | time:   730.31 | tok/s: 15036.308133 | lr: 0.010000
step:     2420 | loss:   2.4279 | norm:   4.6653 | time:   733.03 | tok/s: 15016.948113 | lr: 0.010000
step:     2430 | loss:   2.8727 | norm:   7.2940 | time:   735.77 | tok/s: 15114.968053 | lr: 0.010000
